PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1562	1562	agetty	1	/dev/tty6	0:5	26	CHR	crw--w----	2025-11-19 17:01:02.216012 UTC	2025-11-19 17:02:21.000000 UTC	2025-11-19 17:01:02.216012 UTC	0
1562	1562	agetty	2	/dev/tty6	0:5	26	CHR	crw--w----	2025-11-19 17:01:02.216012 UTC	2025-11-19 17:02:21.000000 UTC	2025-11-19 17:01:02.216012 UTC	0
1562	1562	agetty	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1563	1563	agetty	0	/dev/tty1	0:5	21	CHR	crw--w----	2025-11-19 17:02:21.396832 UTC	2025-11-19 17:02:16.000000 UTC	2025-11-19 17:02:16.000000 UTC	0
1563	1563	agetty	1	/dev/tty1	0:5	21	CHR	crw--w----	2025-11-19 17:02:21.396832 UTC	2025-11-19 17:02:16.000000 UTC	2025-11-19 17:02:16.000000 UTC	0
1563	1563	agetty	2	/dev/tty1	0:5	21	CHR	crw--w----	2025-11-19 17:02:21.396832 UTC	2025-11-19 17:02:16.000000 UTC	2025-11-19 17:02:16.000000 UTC	0
1563	1563	agetty	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1750	upowerd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
1750	1750	upowerd	1	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1750	upowerd	2	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1750	upowerd	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1750	upowerd	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1750	upowerd	5	socket:[17846]	0:8	17846	SOCK	srwxrwxrwx	-	-	-	0
1750	1750	upowerd	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1750	upowerd	7	/run/systemd/inhibit/3.ref	0:25	1598	FIFO	prw-------	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	0
1750	1750	upowerd	8	socket:[17847]	0:8	17847	SOCK	srwxrwxrwx	-	-	-	0
1750	1750	upowerd	9	socket:[17851]	0:8	17851	SOCK	srwxrwxrwx	-	-	-	0
1750	1752	pool-spawner	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
1750	1752	pool-spawner	1	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1752	pool-spawner	2	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1752	pool-spawner	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1752	pool-spawner	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1752	pool-spawner	5	socket:[17846]	0:8	17846	SOCK	srwxrwxrwx	-	-	-	0
1750	1752	pool-spawner	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1752	pool-spawner	7	/run/systemd/inhibit/3.ref	0:25	1598	FIFO	prw-------	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	0
1750	1752	pool-spawner	8	socket:[17847]	0:8	17847	SOCK	srwxrwxrwx	-	-	-	0
1750	1752	pool-spawner	9	socket:[17851]	0:8	17851	SOCK	srwxrwxrwx	-	-	-	0
1750	1753	gmain	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
1750	1753	gmain	1	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1753	gmain	2	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1753	gmain	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1753	gmain	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1753	gmain	5	socket:[17846]	0:8	17846	SOCK	srwxrwxrwx	-	-	-	0
1750	1753	gmain	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1753	gmain	7	/run/systemd/inhibit/3.ref	0:25	1598	FIFO	prw-------	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	0
1750	1753	gmain	8	socket:[17847]	0:8	17847	SOCK	srwxrwxrwx	-	-	-	0
1750	1753	gmain	9	socket:[17851]	0:8	17851	SOCK	srwxrwxrwx	-	-	-	0
1750	1754	gdbus	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
1750	1754	gdbus	1	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1754	gdbus	2	socket:[17837]	0:8	17837	SOCK	srwxrwxrwx	-	-	-	0
1750	1754	gdbus	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1754	gdbus	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1754	gdbus	5	socket:[17846]	0:8	17846	SOCK	srwxrwxrwx	-	-	-	0
1750	1754	gdbus	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
1750	1754	gdbus	7	/run/systemd/inhibit/3.ref	0:25	1598	FIFO	prw-------	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	2025-11-19 17:36:39.727694 UTC	0
1750	1754	gdbus	8	socket:[17847]	0:8	17847	SOCK	srwxrwxrwx	-	-	-	0
1750	1754	gdbus	9	socket:[17851]	0:8	17851	SOCK	srwxrwxrwx	-	-	-	0
2693	2693	bash	0	socket:[17361]	0:8	17361	SOCK	srwxrwxrwx	-	-	-	0
2693	2693	bash	1	socket:[17361]	0:8	17361	SOCK	srwxrwxrwx	-	-	-	0
2693	2693	bash	2	socket:[17361]	0:8	17361	SOCK	srwxrwxrwx	-	-	-	0
2695	2695	bash	0	socket:[17366]	0:8	17366	SOCK	srwxrwxrwx	-	-	-	0
2695	2695	bash	1	socket:[17366]	0:8	17366	SOCK	srwxrwxrwx	-	-	-	0
2695	2695	bash	2	socket:[17366]	0:8	17366	SOCK	srwxrwxrwx	-	-	-	0
2698	2698	bash	0	socket:[17371]	0:8	17371	SOCK	srwxrwxrwx	-	-	-	0
2698	2698	bash	1	socket:[17371]	0:8	17371	SOCK	srwxrwxrwx	-	-	-	0
2698	2698	bash	2	socket:[17371]	0:8	17371	SOCK	srwxrwxrwx	-	-	-	0
2702	2702	sshd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2702	2702	sshd	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2702	2702	sshd	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2702	2702	sshd	3	socket:[22583]	0:8	22583	SOCK	srwxrwxrwx	-	-	-	0
2702	2702	sshd	4	socket:[17374]	0:8	17374	SOCK	srwxrwxrwx	-	-	-	0
2702	2702	sshd	5	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2702	2702	sshd	6	socket:[22568]	0:8	22568	SOCK	srwxrwxrwx	-	-	-	0
2702	2702	sshd	7	socket:[18227]	0:8	18227	SOCK	srwxrwxrwx	-	-	-	0
2702	2702	sshd	9	/run/systemd/sessions/10.ref	0:25	1634	FIFO	prw-------	2025-11-19 17:40:55.206851 UTC	2025-11-19 17:40:55.206851 UTC	2025-11-19 17:40:55.206851 UTC	0
2706	2706	systemd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2706	2706	systemd	1	socket:[23571]	0:8	23571	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	2	socket:[23571]	0:8	23571	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	3	socket:[23587]	0:8	23587	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	5	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	7	/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service	0:28	4918	DIR	drwxr-xr-x	2025-11-19 17:40:55.170620 UTC	2025-11-19 17:40:55.170620 UTC	2025-11-19 17:40:54.998678 UTC	0
2706	2706	systemd	8	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	9	/usr/lib/systemd/systemd-executor	252:0	1325125	REG	-rwxr-xr-x	2025-11-18 12:56:55.782794 UTC	2025-07-02 14:04:32.000000 UTC	2025-11-19 17:01:01.350012 UTC	137792
2706	2706	systemd	10	socket:[23609]	0:8	23609	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	11	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	13	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	14	/proc/2706/mountinfo	0:23	23590	REG	-r--r--r--	2025-11-19 17:40:55.038851 UTC	2025-11-19 17:40:55.038851 UTC	2025-11-19 17:40:55.038851 UTC	0
2706	2706	systemd	15	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	16	/proc/swaps	0:23	4026532074	REG	-r--r--r--	2025-11-19 17:01:00.443012 UTC	2025-11-19 17:01:00.443012 UTC	2025-11-19 17:01:00.443012 UTC	0
2706	2706	systemd	17	socket:[23593]	0:8	23593	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	18	socket:[23598]	0:8	23598	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	19	socket:[23599]	0:8	23599	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	20	socket:[23600]	0:8	23600	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	21	socket:[23601]	0:8	23601	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	22	socket:[23602]	0:8	23602	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	23	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2706	2706	systemd	28	/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/init.scope/memory.pressure	0:28	4982	REG	-rw-r--r--	2025-11-19 17:40:55.005851 UTC	2025-11-19 17:40:55.007497 UTC	2025-11-19 17:40:55.007497 UTC	0
2706	2706	systemd	30	socket:[23610]	0:8	23610	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	31	socket:[23612]	0:8	23612	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	32	socket:[23614]	0:8	23614	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	33	socket:[23633]	0:8	23633	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	35	socket:[23616]	0:8	23616	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	36	socket:[23618]	0:8	23618	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	37	socket:[23620]	0:8	23620	SOCK	srwxrwxrwx	-	-	-	0
2706	2706	systemd	38	socket:[23622]	0:8	23622	SOCK	srwxrwxrwx	-	-	-	0
2708	2708	(sd-pam)	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2708	2708	(sd-pam)	1	socket:[23571]	0:8	23571	SOCK	srwxrwxrwx	-	-	-	0
2708	2708	(sd-pam)	2	socket:[23571]	0:8	23571	SOCK	srwxrwxrwx	-	-	-	0
2708	2708	(sd-pam)	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2708	2708	(sd-pam)	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2708	2708	(sd-pam)	6	pipe:[23573]	0:14	23573	FIFO	prw-------	2025-11-19 17:40:55.007851 UTC	2025-11-19 17:40:55.007851 UTC	2025-11-19 17:40:55.007851 UTC	0
2708	2708	(sd-pam)	7	socket:[23580]	0:8	23580	SOCK	srwxrwxrwx	-	-	-	0
2773	2773	sshd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2773	2773	sshd	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2773	2773	sshd	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2773	2773	sshd	3	socket:[22583]	0:8	22583	SOCK	srwxrwxrwx	-	-	-	0
2773	2773	sshd	4	socket:[17374]	0:8	17374	SOCK	srwxrwxrwx	-	-	-	0
2773	2773	sshd	5	socket:[18226]	0:8	18226	SOCK	srwxrwxrwx	-	-	-	0
2773	2773	sshd	6	socket:[22568]	0:8	22568	SOCK	srwxrwxrwx	-	-	-	0
2773	2773	sshd	7	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2773	2773	sshd	9	/run/systemd/sessions/10.ref	0:25	1634	FIFO	prw-------	2025-11-19 17:40:55.206851 UTC	2025-11-19 17:40:55.206851 UTC	2025-11-19 17:40:55.206851 UTC	0
2773	2773	sshd	10	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2773	2773	sshd	11	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2774	2774	bash	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2774	2774	bash	1	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2774	2774	bash	2	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2774	2774	bash	255	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2792	2792	bash	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2792	2792	bash	1	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2792	2792	bash	2	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2792	2792	bash	255	/dev/pts/0	0:24	3	CHR	crw--w----	2025-11-19 17:40:56.093852 UTC	2025-11-19 17:41:16.000000 UTC	2025-11-19 17:41:16.000000 UTC	0
2799	2799	sshd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2799	2799	sshd	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2799	2799	sshd	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2799	2799	sshd	3	socket:[18277]	0:8	18277	SOCK	srwxrwxrwx	-	-	-	0
2799	2799	sshd	4	socket:[23731]	0:8	23731	SOCK	srwxrwxrwx	-	-	-	0
2799	2799	sshd	5	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2799	2799	sshd	6	socket:[18256]	0:8	18256	SOCK	srwxrwxrwx	-	-	-	0
2799	2799	sshd	8	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2799	2799	sshd	9	/run/systemd/sessions/12.ref	0:25	1659	FIFO	prw-------	2025-11-19 17:41:23.195866 UTC	2025-11-19 17:41:23.195866 UTC	2025-11-19 17:41:23.195866 UTC	0
2799	2799	sshd	10	/dev/ptmx	0:5	89	CHR	crw-rw-rw-	2025-11-19 17:01:02.085012 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2803	2803	systemd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2803	2803	systemd	1	socket:[23746]	0:8	23746	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	2	socket:[23746]	0:8	23746	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	3	socket:[23765]	0:8	23765	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	5	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	6	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	7	/sys/fs/cgroup/user.slice/user-0.slice/user@0.service	0:28	5338	DIR	drwxr-xr-x	2025-11-19 17:41:23.157136 UTC	2025-11-19 17:41:23.157136 UTC	2025-11-19 17:41:23.041983 UTC	0
2803	2803	systemd	8	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	9	/usr/lib/systemd/systemd-executor	252:0	1325125	REG	-rwxr-xr-x	2025-11-18 12:56:55.782794 UTC	2025-07-02 14:04:32.000000 UTC	2025-11-19 17:01:01.350012 UTC	137792
2803	2803	systemd	10	socket:[23787]	0:8	23787	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	11	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	13	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	14	/proc/2803/mountinfo	0:23	23768	REG	-r--r--r--	2025-11-19 17:41:23.072866 UTC	2025-11-19 17:41:23.072866 UTC	2025-11-19 17:41:23.072866 UTC	0
2803	2803	systemd	15	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	16	/proc/swaps	0:23	4026532074	REG	-r--r--r--	2025-11-19 17:01:00.443012 UTC	2025-11-19 17:01:00.443012 UTC	2025-11-19 17:01:00.443012 UTC	0
2803	2803	systemd	17	socket:[23771]	0:8	23771	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	18	socket:[23776]	0:8	23776	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	19	socket:[23777]	0:8	23777	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	20	socket:[23778]	0:8	23778	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	21	socket:[23779]	0:8	23779	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	22	socket:[23780]	0:8	23780	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	23	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2803	2803	systemd	28	/sys/fs/cgroup/user.slice/user-0.slice/user@0.service/init.scope/memory.pressure	0:28	5402	REG	-rw-r--r--	2025-11-19 17:41:23.047866 UTC	2025-11-19 17:41:23.048861 UTC	2025-11-19 17:41:23.048861 UTC	0
2803	2803	systemd	30	socket:[23788]	0:8	23788	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	31	socket:[23790]	0:8	23790	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	32	socket:[23792]	0:8	23792	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	33	socket:[18318]	0:8	18318	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	35	socket:[18306]	0:8	18306	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	36	socket:[18308]	0:8	18308	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	37	socket:[18310]	0:8	18310	SOCK	srwxrwxrwx	-	-	-	0
2803	2803	systemd	38	socket:[18312]	0:8	18312	SOCK	srwxrwxrwx	-	-	-	0
2804	2804	(sd-pam)	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2025-11-19 17:40:47.286847 UTC	2025-11-19 17:01:53.198830 UTC	2025-11-19 17:01:53.198830 UTC	0
2804	2804	(sd-pam)	1	socket:[23746]	0:8	23746	SOCK	srwxrwxrwx	-	-	-	0
2804	2804	(sd-pam)	2	socket:[23746]	0:8	23746	SOCK	srwxrwxrwx	-	-	-	0
2804	2804	(sd-pam)	3	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2804	2804	(sd-pam)	4	anon_inode:[66]	0:15	66	-	?rw-------	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	2025-11-19 16:58:42.147000 UTC	0
2804	2804	(sd-pam)	6	pipe:[23748]	0:14	23748	FIFO	prw-------	2025-11-19 17:41:23.047866 UTC	2025-11-19 17:41:23.047866 UTC	2025-11-19 17:41:23.047866 UTC	0
2804	2804	(sd-pam)	7	socket:[23758]	0:8	23758	SOCK	srwxrwxrwx	-	-	-	0
2861	2861	bash	0	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2861	2861	bash	1	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2861	2861	bash	2	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2861	2861	bash	255	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2873	2873	avml	0	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
2873	2873	avml	1	/dev/pts/1	0:24	4	CHR	crw-------	2025-11-19 17:41:23.346866 UTC	2025-11-19 17:41:28.000000 UTC	2025-11-19 17:41:28.000000 UTC	0
